DATE,HOME,AWAY,HSCORE,ASCORE
2020-03-06,MEM,DAL,96,121
2020-03-06,POR,PHX,117,127
2020-03-06,MIL,LAL,103,113
2020-03-07,HOU,CHA,99,108
2020-03-07,UTA,DET,111,105
2020-03-07,DEN,CLE,102,104
2020-03-07,ATL,MEM,101,118
2020-03-07,PHI,GSW,114,118
2020-03-07,SAC,POR,123,111
2020-03-08,CHI,BKN,107,110
2020-03-08,NOP,MIN,120,107
2020-03-08,LAL,LAC,112,103
2020-03-08,OKC,BOS,105,104
2020-03-08,MIL,PHX,131,140
2020-03-08,MIA,WAS,100,89
2020-03-08,IND,DAL,112,109
2020-03-08,ORL,HOU,126,106
2020-03-08,SAS,CLE,129,132
2020-03-08,DET,NYK,84,96
2020-03-08,TOR,SAC,118,113
2020-03-09,CHA,ATL,138,143
2020-03-09,MIL,DEN,95,109
2020-03-09,TOR,UTA,101,92
2020-03-10,BOS,IND,114,111
2020-03-10,NYK,WAS,115,122
2020-03-10,CLE,CHI,103,108
2020-03-10,MIN,HOU,111,117
2020-03-10,ORL,MEM,120,115
2020-03-10,DAL,SAS,109,119
2020-03-10,PHX,POR,105,121
2020-03-10,LAC,GSW,131,107
2020-03-10,BKN,LAL,104,102
2020-03-11,DET,PHI,106,124
2020-03-11,NYK,ATL,136,131
2020-03-11,CHA,MIA,109,98
2020-03-11,DEN,DAL,97,113
